nomcom,surf,insee,pop90,pop99,lon,lat,gares,tx_hlm,dece9909,jeunesse,p09_pop,p99_pop,d90_pop,d82_pop,d75_pop,d68_pop,median,tx_appart
La Madeleine-sur-Loing,621.50000000000,77267,287.00000000000,354.00000000000,2.70061470176755,48.2054089510424,27.9970024570447,0,29,1.16465863453815,342,355,287,261,286,254,23064,0
Gommecourt,575.40000000000,78276,559.00000000000,567.00000000000,1.59461969552467,49.0712727313039,0,5.40540540540541,42,1.49135802469136,652,571,559,454,405,376,22067,6.31858743117524
Limetz-Villez,948.00000000000,78337,1400.00000000000,1753.00000000000,1.55038933877485,49.0600722147631,1.04408109395332,0,99,2.16723940435281,1942,1755,1400,1158,828,733,23197,4.51960318488762
Le Plessis-Placy,825.60000000000,77367,224.00000000000,262.00000000000,2.98536515228766,49.0534560008819,0,0,14,2.96875,265,262,224,199,204,198,18973,3.29537989927743
Jambville,487.00000000000,78317,586.00000000000,623.00000000000,1.84868178777653,49.0481491773179,0,0,42,2.21794871794872,800,621,586,438,406,295,26600,3.74531835205992
Forfry,585.40000000000,77193,93.00000000000,183.00000000000,2.84937904397065,49.0534442592317,0,0,6,6,262,183,93,86,134,143,21823,1.1900380321433
Saint-Mard,629.70000000000,77420,2959.00000000000,3445.00000000000,2.69734209110986,49.0391747274969,91.414110580464,23.9989609814947,158,2.4089790897909,3753,3441,2959,2375,2021,1090,23727,16.5697097175133
Chennevières-lès-Louvres,462.40000000000,95154,197.00000000000,218.00000000000,2.54682598623725,49.0423157786902,0,0,11,7.55,338,218,197,156,170,176,21600,14.8535970525499
Marcilly,695.10000000000,77274,360.00000000000,353.00000000000,2.8812781196494,49.0373078251221,0,1.69491525423729,29,2.32291666666667,424,353,360,260,271,234,22958,18.1818181818182
Bessancourt,637.50000000000,95060,6429.00000000000,6999.00000000000,2.19904055410298,49.037314512544,89.7536600375622,67.6941857126631,397,2.13304093567251,7217,6998,6429,5758,5978,3781,23193,21.2451923076923
Ecouen,759.30000000000,95205,4846.00000000000,7084.00000000000,2.3848909435945,49.0259802630727,53.9778784723191,53.0223742888816,301,3.18221172766627,7406,7117,4846,4338,4494,3887,22986,46.6957462148522
Le Blanc-Mesnil,807.00000000000,93007,46956.00000000000,46936.00000000000,2.46152427350113,48.9394037116938,100.000000001582,66.3341381985528,3063,2.57718120805369,51106,46838,46956,47037,49107,48487,14188,58.2940939572275
Paroy,426.40000000000,77355,177.00000000000,193.00000000000,3.20117887828076,48.481436492802,0,0,10,1.29411764705882,174,193,177,143,122,136,21845,1.41317016317016
Leuville-sur-Orge,251.20000000000,91333,2463.00000000000,3761.00000000000,2.26783024950892,48.6141937740862,22.7689710357014,22.8070173534637,155,2.90884896872921,4141,3757,2463,1969,1934,1519,25376,14.4744364164836
Lizines,583.40000000000,77256,139.00000000000,155.00000000000,3.16635840771887,48.5277216382582,0,0,15,1.50537634408602,163,158,139,142,97,97,22978,0
Souppes-sur-Loing,2760.40000000000,77458,4851.00000000000,5348.00000000000,2.74747261393483,48.1869491594075,38.9313525410569,46.7315579178773,568,1.55974316024567,5628,5346,4851,4326,4351,4437,16968,29.9404498341813
Mondreville,2008.10000000000,77297,320.00000000000,354.00000000000,2.5973549621279,48.150892091733,0,0,22,1.66176470588235,357,353,320,280,287,330,20232,0.794837491146612
Vaux-sur-Lunain,851.40000000000,77489,219.00000000000,192.00000000000,2.95655304204644,48.2174085122601,0,0,198,0.209439528023599,197,193,219,266,296,277,,0
Villebéon,1645.20000000000,77500,356.00000000000,406.00000000000,2.92925675961413,48.2051572662345,0,0,34,1.25786163522013,456,406,356,303,253,234,22297,0
Eragny,469.10000000000,95218,16941.00000000000,15568.00000000000,2.10128969772391,49.0202836808129,99.7082685731882,76.7624433477235,699,2.62942110581781,16729,15534,16941,15034,3638,3638,21660,53.4508858808212
Menucourt,370.00000000000,95388,4592.00000000000,5084.00000000000,1.97505727027342,49.0276630075465,12.5964263673473,69.7270473921695,177,2.13452380952381,5210,5080,4592,4666,4082,726,22888,16.0525845592416
Vignely,361.70000000000,77498,137.00000000000,159.00000000000,2.81614310224782,48.9329236658595,2.55132320504203,0,15,3.30769230769231,253,159,137,138,124,122,25167,2.20269344898425
Paris 10ème,290.00000000000,75110,90083.00000000000,89612.00000000000,2.36052654868768,48.875838839818,99.9999999632314,15.6702564536745,5492,2.20889635526989,95911,89685,90083,86970,94046,113372,22056,95.4451238052377
Omerville,1235.60000000000,95462,280.00000000000,337.00000000000,1.72239673663864,49.1427168328654,0,0,29,1.73456790123457,297,337,280,252,241,207,21656,0
Labbeville,807.80000000000,95328,431.00000000000,489.00000000000,2.13495139422471,49.1341324091774,0,11.6666666666667,25,2.187265917603,567,484,431,466,512,514,27329,18.0952380952381
Noisy-sur-Oise,381.10000000000,95456,560.00000000000,667.00000000000,2.32817868512721,49.134655806259,33.2627659002,1.49253785833486,32,2.78968253968254,690,668,560,423,387,384,23686,9.52438728463965
Banthelu,827.30000000000,95046,125.00000000000,138.00000000000,1.81520121999734,49.1258996712762,0,0,4,1.93650793650794,122,138,125,119,123,108,,14.8936170212766
Guiry-en-Vexin,618.00000000000,95295,156.00000000000,175.00000000000,1.8565543360326,49.1155956227032,0,0,7,1.56410256410256,156,176,156,114,121,142,29406,11.4720812182741
L/Isle-Adam,1574.40000000000,95313,9979.00000000000,11163.00000000000,2.23489337003229,49.107413432525,57.1774753313926,35.5302641233758,937,1.17044793484584,11575,11160,9979,9479,9971,6920,25983,47.1738128714392
Crouy-sur-Ourcq,1938.00000000000,77148,1260.00000000000,1585.00000000000,3.07998244978161,49.0867195716271,37.235572070548,0.709219858156028,201,1.75975975975976,1749,1588,1260,1069,1053,913,19894,17.65625
Piscop,413.50000000000,95489,664.00000000000,632.00000000000,2.34150034516329,49.0166491158865,70.8062473185212,0,40,2.23762376237624,701,634,664,466,522,497,26083,7.65923699807998
Avernes,1257.50000000000,95040,704.00000000000,776.00000000000,1.86912059575501,49.088944322839,0,0,41,1.5125,809,777,704,715,602,491,27234,3.38948650294297
Othis,1307.60000000000,77349,5591.00000000000,6479.00000000000,2.65546016281088,49.0828421594011,0,51.7928286710308,223,2.34057221647708,6484,6474,5591,5099,3343,260,24021,16.1906609752943
Monthyon,1210.40000000000,77309,1176.00000000000,1337.00000000000,2.83305794001044,49.0100695654793,0,14.634146431026,118,2.42083333333333,1640,1330,1176,1039,858,792,23242,6.79501302698071
Roissy-en-France,1432.60000000000,95527,2054.00000000000,2367.00000000000,2.51432919050837,49.0068966145942,19.4675532656482,25.4851423855537,102,3.92297476759628,2631,2366,2054,1401,1362,1359,22324,53.0034474353171
Vinantes,528.10000000000,77525,247.00000000000,287.00000000000,2.73971702805321,49.0033285070555,0,0,13,3.63725490196078,341,287,247,194,179,201,22583,4.1994750656168
Meulan,343.60000000000,78401,8101.00000000000,8394.00000000000,1.91357138128527,49.0068034849008,99.9967169478453,45.2366211267329,718,1.92439862542955,8798,8402,8101,8832,8486,4580,19690,67.6059255374934
Mitry-Mory,2995.20000000000,77294,15205.00000000000,16869.00000000000,2.61285912890239,48.9781302054207,60.7502822918542,53.3105731174388,1101,2.35138597717214,18455,16863,15205,12731,13741,13122,20179,32.1115074544941
Les Mureaux,1243.20000000000,78440,33089.00000000000,31739.00000000000,1.91346592040043,48.9892225099596,84.6481268268561,72.4481690994047,1485,2.43305243445693,31490,31722,33089,31619,28165,21733,13431,65.554898211739
Soisy-sous-Montmorency,395.00000000000,95598,16597.00000000000,16802.00000000000,2.30055414811866,48.9883668621495,82.7539034040202,54.5960391299205,1139,1.43408764367816,17222,16807,16597,15894,16260,14552,23241,57.5326858088279
Villeroy,573.70000000000,77515,509.00000000000,587.00000000000,2.7821722739636,48.9829084323841,0,3.125,33,2.97286821705426,685,587,509,407,343,232,23097,3.84615384615385
Villemaréchal,1430.80000000000,77504,644.00000000000,791.00000000000,2.86946066046278,48.2719806994239,0,0,64,1.33333333333333,835,790,644,484,394,361,22485,0.622406639004149
Perdreauville,1122.30000000000,78484,401.00000000000,536.00000000000,1.61387028207838,48.9708594813655,62.7795611447103,0,30,1.67222222222222,600,534,401,369,270,213,25567,0.925925925925926
Saint-Illiers-le-Bois,442.70000000000,78559,297.00000000000,437.00000000000,1.51124452721718,48.9650870097987,0,0,15,2.81212121212121,450,437,297,229,189,156,25335,5.73223903565017
Boissy-Mauvoisin,518.40000000000,78082,471.00000000000,526.00000000000,1.58232033382196,48.9666304735551,68.40312636511,0,39,1.83636363636364,621,524,471,388,309,255,21838,8.48214285714286
Montmagny,289.40000000000,95427,11505.00000000000,13090.00000000000,2.34557631746744,48.9703193941632,100.000000004417,60.8955938343526,555,3.18484500574053,14169,13085,11505,8977,7382,6584,17309,53.1025417797579
Guerville,1019.70000000000,78291,1898.00000000000,1899.00000000000,1.74080353550911,48.9527358044988,11.3144225950359,0,114,1.67190226876091,2050,1900,1898,1644,1754,1360,23539,7.11513257384817
Pierrefitte-sur-Seine,341.90000000000,93059,23822.00000000000,25816.00000000000,2.36304573851114,48.9614481379126,99.9999999997967,67.5051121277704,1465,2.66715734380111,28277,25789,23822,22366,20819,19017,11157,64.8708662028486
Médan,291.90000000000,78384,1387.00000000000,1393.00000000000,1.98712716847476,48.9541477535942,49.1729760102368,1.17647095078056,71,1.94037940379404,1476,1393,1387,1068,968,596,34087,6.81459767342622
Saint-Jean-les-Deux-Jumeaux,1333.90000000000,77415,1152.00000000000,1227.00000000000,3.02725095770621,48.9385120435615,32.7458287692563,13.2530127183416,273,1.59970238095238,1142,1226,1152,918,773,672,23070,6.54223139333114
Claye-Souilly,1512.10000000000,77118,9740.00000000000,10152.00000000000,2.67610869116364,48.9427133453932,0,33.4405601410468,760,1.80541192692175,11128,10118,9740,8152,5735,4363,24464,35.4999942096791
La Garenne-Colombes,177.40000000000,92035,21754.00000000000,24067.00000000000,2.24466452036016,48.9067541897902,99.9999999891708,21.4698637930409,1467,1.85956189652688,27091,24072,21754,20990,24038,26562,28699,87.0777820710065
Le Bourget,210.30000000000,93013,11699.00000000000,12110.00000000000,2.42761107253434,48.9365197704593,100.000000025996,26.4434634011285,912,1.91114535182332,14296,12134,11699,11021,10534,9679,15471,77.6712525365802
Colombes,780.70000000000,92025,78513.00000000000,76757.00000000000,2.2470476686598,48.9226456728883,100.000000016865,54.0971849945624,5436,2.24101796407186,84572,76690,78513,78777,83390,80357,19502,70.950349397722
Arnouville-lès-Mantes,985.60000000000,78020,699.00000000000,742.00000000000,1.72038296899009,48.9107931950276,0,0,54,1.85714285714286,840,743,699,551,508,450,28063,4.43005012694486
Villevaudé,999.80000000000,77517,1348.00000000000,1599.00000000000,2.66119476786715,48.9118244573792,0,0,220,1.88700564971751,1717,1602,1348,1076,936,897,26014,4.68790468790469
Herbeville,640.40000000000,78305,325.00000000000,312.00000000000,1.89001091354581,48.9028067121122,56.8913301947389,0,15,1.15068493150685,308,312,325,204,201,151,41615,5.87937579080557
Pantin,502.30000000000,93055,47303.00000000000,49919.00000000000,2.4081554578766,48.8989259852216,99.999999987551,46.4006438125841,3286,2.2715923566879,52161,49919,47303,43553,42739,47607,13513,92.647347784536
Fourqueux,372.40000000000,78251,4053.00000000000,4161.00000000000,2.05574411572806,48.8850503637912,99.6335022209179,31.0457518227447,131,1.4171200580341,4114,4156,4053,2307,2029,966,41121,28.1393999613222
Montchauvet,803.60000000000,78417,236.00000000000,254.00000000000,1.62641492226449,48.891805991458,0,0,23,1.04385964912281,295,254,236,202,185,193,25856,1.62257213651986
Chalifert,244.90000000000,77075,831.00000000000,1055.00000000000,2.77326280027262,48.895754728913,20.8228950485863,0,50,2.06951871657754,1191,1050,831,603,462,339,25589,11.7405386605221
Coupvray,806.20000000000,77132,2280.00000000000,2713.00000000000,2.79333104941292,48.8853363970514,98.958096740653,14.047594314468,111,2.24433249370277,2781,2706,2280,1416,1063,769,27323,4.15488565488566
Condé-Sainte-Libiaire,212.50000000000,77125,1365.00000000000,1344.00000000000,2.83644820994184,48.8984085175026,91.710732170138,0,80,1.79256080114449,1410,1346,1365,1029,645,487,26226,3.85435237578482
Le Vésinet,501.80000000000,78650,15945.00000000000,15921.00000000000,2.12982123608657,48.8934981301403,100.000000004597,17.0483449956362,1145,1.19321063394683,16159,15928,15945,17272,17986,18459,39989,50.9458823529412
Villeneuve-sur-Bellot,951.70000000000,77512,955.00000000000,1070.00000000000,3.33275271913904,48.8733362285505,0,0,91,1.62462462462462,1142,1068,955,786,762,758,18126,7.46549418670535
Coulommes,371.60000000000,77130,361.00000000000,394.00000000000,2.92956922029835,48.8914123879762,0,0,21,2.25423728813559,405,392,361,317,278,265,24168,1.34808853118712
Gagny,694.30000000000,93032,36059.00000000000,36715.00000000000,2.54506028178173,48.881901862257,100.000000004477,56.2613081494584,2389,1.84706213100928,38765,36775,36059,34861,36772,35780,20896,50.7856508745598
Villemomble,404.60000000000,93077,26863.00000000000,26995.00000000000,2.50889520899492,48.8847897171701,100.000000007122,44.2750645457624,1816,1.80091873706004,28031,26967,26863,27571,28727,28756,20423,58.94216078822
Montry,287.90000000000,77315,2781.00000000000,3066.00000000000,2.82288488294065,48.8859861216326,100.000000014348,0,209,1.63010068892422,3232,3068,2781,2625,2288,1224,24604,6.96974652493868
Mulcent,359.80000000000,78439,53.00000000000,71.00000000000,1.65134164538293,48.8784814448192,0,0,8,6.52380952380952,111,71,53,50,39,49,,12.1113814544471
Vicq,444.90000000000,78653,257.00000000000,259.00000000000,1.82910965489435,48.8208949268051,27.7076789638165,0,14,1.63636363636364,325,259,257,248,154,121,34143,5.55608410236895
Paris 16ème,1635.80000000000,75116,169863.00000000000,161773.00000000000,2.26229482529596,48.8606340171497,99.9999999976726,10.0690897628172,13575,1.04148350038099,169372,161817,169863,179446,193590,214120,38800,92.9903219342538
Flexanville,883.10000000000,78236,480.00000000000,525.00000000000,1.74279417768443,48.8555954442507,0,0,23,1.77104377104377,567,525,480,343,307,333,26429,3.31698314797727
Torcy,609.30000000000,77468,18681.00000000000,21595.00000000000,2.65024052039626,48.8533922686653,91.4097845493362,69.1871988239613,936,3.38339973439575,22225,21602,18681,12279,4800,3401,17446,73.8912374327311
Bougival,276.30000000000,78092,8552.00000000000,8432.00000000000,2.13704407270715,48.8633428145949,100.000000016343,35.9511356921436,417,1.80740740740741,8419,8426,8552,8473,8599,8444,30857,69.575131042516
Paris  2ème,100.90000000000,75102,20738.00000000000,19585.00000000000,2.34418235455871,48.8679581924253,100.000000035287,4.27002020573468,1118,2.11608465608466,22400,19640,20738,21203,26328,35357,27247,97.1020717874424
Orgerus,1446.70000000000,78465,2184.00000000000,2245.00000000000,1.6965476719192,48.8372476178413,61.4157800790697,7.21198147855851,159,1.28700128700129,2343,2243,2184,2004,1457,1012,26464,6.78761061946903
Paris  3ème,117.10000000000,75103,35102.00000000000,34248.00000000000,2.35943721064153,48.8630481496757,100.000000041874,9.37837599059316,1992,1.72755022755023,35655,34232,35102,36094,41706,56252,29073,96.9132368485004
Voulangis,960.30000000000,77529,1113.00000000000,1261.00000000000,2.89069722494137,48.8411533603623,48.2130126062044,0,70,2.25894134477825,1528,1263,1113,892,643,516,25623,3.68324125230203
Paris 12ème,1629.40000000000,75112,130257.00000000000,136591.00000000000,2.42012384165426,48.8350749524144,99.9999999936547,29.6650573048895,10865,1.37055195495707,142897,136662,130257,138015,140900,155982,26651,96.9358580008674
Vaucresson,308.50000000000,92076,8118.00000000000,8141.00000000000,2.16016626597066,48.8414024529392,100.000000025049,18.1920119317777,464,1.23136888057374,8618,8130,8118,8313,9257,8065,39370,67.3034776139553
Tacoignières,321.20000000000,78605,778.00000000000,956.00000000000,1.66502321167309,48.8328909804833,99.9999999971421,0,55,1.64833333333333,1040,965,778,671,512,345,26169,2.3755838299243
Fontenay-le-Fleury,556.50000000000,78242,13196.00000000000,12582.00000000000,2.04659852929095,48.8177288942675,97.3656697065539,51.3799248264633,616,1.74543625125773,12607,12597,13196,12874,14279,12035,24410,79.0760219400265
Versailles,2610.30000000000,78646,87789.00000000000,85726.00000000000,2.11783277142649,48.8024500331478,95.8680965201321,28.9177408194743,6272,1.49878771790107,86477,85761,87789,91494,94145,90829,29727,86.5816709457578
Neauphle-le-Château,218.30000000000,78442,2499.00000000000,2771.00000000000,1.90512773843514,48.8124864476832,41.3959724004168,6.54205278283999,141,1.89228808158062,2995,2770,2499,2151,1952,1558,29287,40.5163765359273
Montrouge,208.90000000000,92049,38106.00000000000,37733.00000000000,2.31702368207757,48.81504631241,99.9999999932567,35.2744508997882,3003,1.8046986236355,48410,37716,38106,38517,40304,44922,25552,94.3069329639178
Alfortville,367.80000000000,94002,36119.00000000000,36232.00000000000,2.42079550632583,48.7953584597934,99.9999999993601,58.7104011694652,2773,2.14517195767196,44278,36319,36119,36231,38057,35023,18055,84.765097583871
Clamart,876.60000000000,92023,47227.00000000000,48572.00000000000,2.25439259551732,48.7970244424707,99.999999990991,53.3787172133368,4003,1.546946612164,52569,48619,47227,48353,52952,54906,25555,68.3304238375956
